id,last_name,birth_date,gender,ell,current_grade_level
1492,Sauer,2000-03-06,F,false,11
164,Towne,1999-06-04,F,false,12
2978,Hilll,2001-08-02,M,false,9
1964,Trantow,2000-01-12,F,false,11
1968,Waters,2000-08-02,F,false,10
1659,Miller,2000-09-16,F,false,11
2950,O'Kon,1999-04-14,M,false,12
623,Abbott,1999-10-04,F,false,11
2827,Beahan,2001-09-24,M,false,10
2164,Renner,2001-12-02,F,false,9
301,Ferry,1998-11-21,F,false,12
353,Rice,1998-10-10,F,false,12
2671,Batz,2000-09-13,F,false,10
2017,Thompson,2002-04-12,M,false,9
2136,Bosco,2001-08-21,M,false,10
2499,Adams,2000-11-07,M,false,10
1715,Farrell,2001-07-26,F,true,10
1505,Murphy,2001-02-13,F,false,10
2576,Hamill,1998-12-29,F,false,12
440,Rippin,2000-05-23,M,false,11
2777,Mayert,1999-06-01,M,false,12
2587,Wyman,1999-07-10,F,false,11
2396,Ebert,2001-12-24,F,true,9
1232,Ryan,2002-03-05,M,false,9
235,Jones,1998-11-24,F,false,12
792,Cruickshank,1999-06-25,F,false,12
1008,Boehm,2001-08-13,M,false,9
2467,Reichert,2002-01-13,M,false,9
1875,Collins,2001-12-05,M,false,9
273,Stroman,2001-04-28,M,false,10
1258,Kihn,2000-10-01,M,false,11
2710,Wolf,2001-10-20,M,false,9
2867,Jacobi,1998-09-05,M,false,12
939,Doyle,1999-05-01,M,false,12
219,Osinski,1999-05-08,M,false,12
1527,Berge,1999-09-13,F,false,11
14,Hickle,2001-01-14,F,false,10
2543,Haag,2001-07-12,M,false,10
805,Breitenberg,1998-07-09,M,false,12
2028,Upton,2001-12-22,F,false,9
1893,Mayert,1998-07-20,F,false,12
224,Medhurst,2001-05-16,M,false,10
2428,Daniel,2001-07-25,F,false,10
11,Harris,2002-02-26,F,false,9
1508,Howell,1999-09-21,M,false,11
1218,Dicki,2002-03-20,M,false,9
2206,Trantow,1999-09-04,M,true,12
1872,Aufderhar,1999-10-15,M,true,11
1922,Grady,2001-06-30,F,false,10
572,Bogisich,2000-07-09,F,false,10
643,Johnston,1999-07-26,F,false,12
2049,Wuckert,2002-03-17,M,false,9
333,Doyle,2000-09-16,M,false,11
2622,Trantow,1999-07-28,F,false,12
1970,Collier,1999-10-04,M,false,12
2042,Mayer,2001-01-02,M,false,10
256,Gerlach,1999-08-21,F,false,12
2623,Harvey,1999-09-25,M,false,11
895,Nolan,2002-09-04,F,false,9
481,Hoppe,1999-10-09,F,false,11
1047,Klein,2001-10-29,M,false,10
1747,Veum,1998-09-18,M,false,12
119,Heidenreich,1999-01-03,M,false,12
2114,Hamill,2001-04-17,F,false,10
2592,Torphy,2002-04-01,M,false,9
2395,Turner,2001-04-14,F,false,10
1783,Gerlach,2000-08-09,M,false,11
544,Mann,1999-09-16,F,false,12
2571,Bauch,1999-05-06,M,false,12
1465,Schultz,2001-01-14,F,false,10
770,Beier,2002-08-08,F,false,9
41,Schiller,2000-02-24,F,false,11
648,Ferry,1999-04-03,F,false,12
2605,Price,2001-02-09,F,false,10
2793,Hodkiewicz,2000-08-11,F,false,10
1940,Bailey,2000-08-14,F,false,11
2061,Hackett,1999-09-01,F,false,11
2135,Reilly,1999-10-18,F,false,12
814,Grady,2000-12-24,M,false,10
380,Mills,1998-07-01,F,false,12
1979,Kerluke,1998-12-26,M,true,12
2358,Hoppe,1998-10-20,F,false,12
2239,Jacobson,2001-08-31,F,false,10
2078,Gutmann,2001-01-19,M,false,10
619,Stamm,1998-08-05,M,false,12
2189,Smitham,2000-09-12,M,false,10
1989,Lueilwitz,2000-05-13,M,false,11
1420,Baumbach,1999-07-24,M,false,11
2674,Orn,2000-07-02,M,false,11
60,Rodriguez,2001-05-10,M,false,10
2886,Osinski,1999-08-28,M,false,11
2333,Bauch,2000-09-03,F,false,10
2624,Halvorson,2000-03-12,F,false,11
2941,Jenkins,2001-05-26,M,false,10
1529,Tillman,2000-09-13,F,false,10
2388,Green,2000-10-12,F,true,11
1472,Reynolds,2000-03-30,M,false,11
1077,Konopelski,1999-05-29,M,false,12
1698,Runolfsdottir,2000-06-28,M,false,11
1517,Reilly,1999-04-05,F,false,12
546,Will,2001-08-31,F,false,9
2845,Bailey,2000-07-22,M,false,10
2102,Schuster,2002-09-16,M,true,9
2947,Leffler,2001-07-30,M,false,10
189,Prosacco,2001-03-02,F,false,10
2217,Shields,2001-10-18,M,false,9
1329,Kunde,2000-04-29,M,false,11
1069,Goodwin,2001-07-28,F,false,9
2225,Morar,1999-03-06,M,false,12
1887,Halvorson,2001-10-15,F,false,10
522,Bashirian,2000-03-05,M,false,11
1878,Schmitt,2001-04-29,F,false,10
190,Grimes,1998-07-17,M,false,12
330,Kuphal,2002-02-02,M,false,9
2570,Nitzsche,2000-07-16,M,false,11
653,Ryan,2000-10-18,M,true,10
2644,Boyer,2002-05-29,M,false,9
1339,Boyer,2000-07-31,F,false,11
839,Buckridge,1999-01-15,M,false,12
520,Waters,1999-11-15,M,false,11
2533,Stark,2000-10-06,F,false,10
226,Kuphal,1999-02-08,M,false,12
1372,Kutch,1999-11-27,M,false,11
1935,Larkin,2002-09-16,F,true,9
2382,Wisoky,1998-09-08,M,false,12
2097,Feest,2002-03-29,M,false,9
2319,Hamill,2000-11-30,M,false,10
1540,Buckridge,1999-11-22,NB,false,11
2462,Mills,2001-10-31,M,false,10
428,Block,1999-08-10,F,false,11
681,Deckow,2001-01-15,M,false,10
2554,McGlynn,2001-10-30,F,false,9
848,Schmeler,2001-10-15,F,false,10
2630,Jakubowski,1999-08-02,F,false,11
1991,McCullough,2000-08-11,F,false,10
524,Smith,1999-10-13,F,false,12
1612,Considine,1999-07-04,F,false,12
208,Wisozk,2001-10-07,F,false,10
1877,Parker,1998-09-15,F,false,12
2885,Kuphal,2000-04-11,F,false,11
1506,Funk,2001-12-03,M,false,9
414,Stehr,2002-02-13,F,false,9
2162,Jaskolski,2001-04-21,M,false,10
2505,McDermott,2001-09-28,M,false,10
317,Considine,2000-09-30,M,false,11
431,Zieme,2000-08-09,F,false,10
1644,Senger,2000-05-11,M,false,11
410,Stehr,1999-01-02,F,false,12
1738,Kuvalis,2001-08-17,M,false,9
1203,Schinner,2000-07-06,F,false,11
2393,Ziemann,2000-10-29,F,false,11
631,Oberbrunner,2001-08-10,M,false,10
1413,Abernathy,1999-08-29,F,false,11
1270,Eichmann,1999-02-15,F,false,12
1618,Dach,2001-07-09,M,false,10
206,Dibbert,1999-10-01,M,false,11
79,Kulas,2001-03-21,F,false,10
2063,Pagac,2000-09-02,F,false,11
948,Mraz,1999-01-07,F,false,12
2797,Considine,1998-11-03,F,false,12
751,Ferry,1999-09-10,F,true,11
1075,Koelpin,2000-02-14,M,false,11
616,Baumbach,1999-07-29,M,false,11
894,Price,2000-07-22,F,false,11
2564,Waelchi,1998-11-25,F,false,12
1099,Ledner,2000-09-24,M,false,11
1891,Schimmel,2001-09-28,F,false,10
221,Kautzer,1999-11-05,M,false,11
1672,Wehner,2001-06-29,M,false,10
727,Parker,1999-07-16,M,false,12
944,Ruecker,2000-10-21,F,false,11
153,Kerluke,1998-09-25,F,false,12
2517,Leffler,2000-10-06,F,false,11
1109,Mayer,1999-01-01,F,false,12
2119,Klocko,2000-03-16,M,false,11
1818,Weissnat,2000-01-20,M,false,11
1951,Daugherty,2002-09-04,M,false,9
1018,Lowe,2000-07-26,M,true,11
1884,Beer,2000-02-16,M,false,11
2437,Huel,1999-04-23,M,false,12
118,Kassulke,2001-04-09,M,false,10
2772,Bechtelar,2001-08-05,F,false,10
2826,Gleichner,1999-03-27,M,false,12
2776,Hermiston,1999-06-17,F,false,12
2110,Steuber,2000-03-16,F,false,11
1171,Waters,2000-10-06,M,false,10
2195,Cronin,2002-05-29,M,false,9
640,Schumm,2001-06-14,F,false,10
880,O'Conner,1998-12-08,M,false,12
148,Tromp,1999-04-25,M,false,12
2163,Keebler,1998-09-04,M,true,12
270,Crona,1999-02-08,M,false,12
295,Lang,2000-10-30,M,false,10
1741,Cartwright,2000-02-27,M,false,11
815,Schimmel,2000-07-12,M,false,11
268,Wolf,1998-07-23,M,false,12
2844,Gleichner,1999-02-20,M,false,12
140,Stark,1999-08-16,M,false,11
821,Bednar,1999-01-07,M,false,12
1565,Balistreri,2002-03-29,F,false,9
2364,Macejkovic,2002-07-09,M,false,9
965,Kunde,2001-07-15,M,false,10
2123,Kertzmann,2001-06-16,M,false,10
1810,Wuckert,1999-03-22,M,false,12
2910,Mueller,1999-08-11,M,false,11
1945,Renner,2001-03-22,M,false,10
2116,Smitham,1999-10-19,F,false,12
263,Ondricka,2002-01-02,F,false,9
417,Koepp,2000-08-30,F,false,11
832,Will,2000-04-22,M,false,11
1532,Watsica,2002-05-21,M,false,9
2074,Becker,2000-08-21,F,false,10
1439,Torp,2002-02-25,F,false,9
725,Hirthe,2000-02-21,M,false,11
1594,Weber,1999-10-24,F,false,11
2872,Renner,1999-10-02,M,false,11
1677,Sipes,2000-11-09,F,false,10
1638,Dickens,2000-01-20,M,false,11
858,Fisher,1999-10-08,M,false,11
1787,Ullrich,2000-07-30,M,false,10
635,Smitham,2002-01-19,NB,false,9
2356,Reichert,1999-11-20,M,false,11
358,Harber,1999-12-14,F,false,11
2884,Ryan,1999-03-03,M,false,12
1423,Abshire,2000-12-02,F,true,10
2479,Grimes,2002-06-18,F,false,9
706,Hoeger,1999-07-19,F,false,12
2211,Shields,1998-07-08,F,false,12
2043,Bogisich,2001-05-23,M,false,10
512,Green,2001-04-01,M,false,10
519,Jerde,2002-06-29,F,false,9
657,Halvorson,1998-11-10,M,false,12
912,Renner,2001-09-13,M,false,9
2020,Satterfield,2002-05-22,M,false,9
707,Hintz,2001-12-12,M,false,9
724,Wehner,2002-09-08,M,false,9
13,Rosenbaum,1998-09-01,M,false,12
1084,Windler,2000-10-09,F,false,10
513,Walter,2001-04-24,M,false,10
2549,Wolff,1999-09-22,M,false,11
2253,Marvin,2001-07-05,F,false,9
2022,Beatty,2001-10-02,F,false,10
423,Herzog,2001-09-13,NB,false,10
1530,Miller,1998-07-20,F,false,12
2464,Wilderman,2000-07-01,M,false,10
2209,Kassulke,2002-04-07,M,false,9
1323,Witting,2000-10-18,F,false,11
2813,Hilpert,1999-10-14,M,false,12
407,Baumbach,2001-04-18,F,false,10
2027,Sawayn,1999-01-03,F,false,12
2633,Muller,2000-01-03,F,false,11
2999,Greenholt,2002-06-04,M,false,9
2330,Weber,2001-01-17,F,false,10
2854,Abernathy,2002-06-21,F,false,9
2221,Schmidt,2000-07-12,F,false,10
400,Kuphal,2001-04-23,M,false,10
2126,Langworth,2001-11-25,F,false,9
1717,Williamson,1999-11-22,M,false,11
448,Farrell,1999-08-21,F,false,11
2390,Lindgren,2000-01-21,M,false,11
2603,Nolan,2000-06-24,M,false,11
1837,Kshlerin,1999-03-19,M,false,12
468,Hammes,2000-01-19,F,false,11
1129,Streich,2000-12-22,M,false,10
302,Padberg,2002-05-29,F,false,9
2878,Jacobson,1999-02-01,M,false,12
1626,Mohr,2001-07-17,M,false,10
2806,Schneider,2000-03-05,F,false,11
56,Nikolaus,2002-04-29,M,false,9
1087,Pfeffer,2001-08-10,M,false,10
2008,Raynor,1999-11-02,M,false,11
1843,Greenholt,1998-12-14,F,false,12
2081,Bechtelar,2000-07-29,F,false,10
1709,Hane,2001-11-27,M,false,9
1580,Raynor,2002-06-02,M,false,9
1912,Haag,2000-02-10,F,false,11
2822,Lehner,2001-03-24,F,false,10
637,Carter,2000-12-02,M,false,10
614,Bergstrom,2001-08-05,M,false,9
2903,Will,2000-09-02,F,false,10
241,Gorczany,2001-08-03,F,false,10
2112,Schinner,1998-12-31,M,false,12
1550,Toy,2001-05-19,M,false,10
1447,Wiegand,1999-09-20,M,false,12
2413,Streich,2000-05-27,F,false,11
2530,Huel,1999-09-01,M,false,11
1811,Littel,1999-09-22,F,false,11
1794,Bergstrom,1999-12-04,M,false,11
710,Dare,2002-05-09,M,false,9
1579,Leffler,2001-08-05,M,false,10
701,Schmitt,1999-01-05,F,false,12
2908,Harris,1999-03-15,M,false,12
2828,Witting,2001-07-07,M,false,10
195,Toy,2002-06-04,M,false,9
116,Emmerich,2001-10-12,M,false,9
2055,Frami,2000-12-29,F,false,10
1247,Kirlin,2002-03-01,M,false,9
157,Mraz,1999-07-11,M,false,12
246,Koch,2000-04-25,M,false,11
581,Lebsack,1998-07-20,F,false,12
2874,Cole,2002-08-04,F,false,9
1078,Hand,2001-07-11,M,false,9
74,Quitzon,1999-09-22,F,false,12
2716,MacGyver,2002-05-11,M,false,9
1419,Kris,1999-04-13,M,false,12
930,Altenwerth,2002-05-14,M,false,9
2775,Dietrich,2001-01-02,M,false,10
920,Denesik,2000-10-15,F,false,11
166,Kunze,2002-05-09,F,false,9
560,Friesen,2001-12-16,M,false,9
2918,Bernhard,1998-12-08,M,false,12
2410,McClure,1999-07-18,F,false,11
797,Boehm,2001-05-14,F,false,10
2997,Waters,2001-07-11,F,false,9
2143,Dare,2000-10-15,M,false,11
587,Kris,2001-10-16,M,false,10
2373,O'Hara,2001-08-07,M,false,10
1473,Mertz,2001-01-14,M,false,10
767,Bayer,1999-09-13,M,false,12
73,Zboncak,2001-08-11,F,false,10
612,Flatley,2001-03-30,F,false,10
847,Stroman,2002-06-18,F,false,9
2714,Huel,2001-08-24,M,false,10
1486,Nader,2000-04-20,M,false,11
